storage,target_rate_per_s,duration_seconds,trial_index,scheduled_at_utc,queue_delay_ms,api_latency_ms,first_command_latency_ms,second_command_latency_ms,api_success,ready_success,cleanup_success,sandbox_id,error_type,error_message
none,10,60,29,2026-07-30T09:50:09.088399+00:00,0.817,2558.53,659.232,101.18,True,True,True,sbx-8a4711cd-f66d-4d05-8506-9e9581f41d62,,
none,10,60,30,2026-07-30T09:50:09.188399+00:00,0.496,1964.664,1009.938,85.52,True,True,True,sbx-5414c328-c2b9-4d54-b68e-0063a2e3527a,,
none,10,60,31,2026-07-30T09:50:09.288399+00:00,0.417,1203.23,1151.391,84.138,True,True,True,sbx-ac15e344-e4f3-46b9-a5f0-2c2eb6c9bffc,,
none,10,60,32,2026-07-30T09:50:09.388399+00:00,1.18,1198.024,1146.212,215.832,True,True,True,sbx-1f2054d7-5f28-4aca-8c1d-a2e5d97c523e,,
none,10,60,33,2026-07-30T09:50:09.488399+00:00,1.177,1128.584,1329.68,190.686,True,True,True,sbx-212b49e4-bfe4-4c31-982a-7934de87bcfc,,
none,10,60,34,2026-07-30T09:50:09.588399+00:00,0.759,1031.307,1330.727,184.063,True,True,True,sbx-0ad88bae-22f3-4f71-bc02-abd0e0ab6f5b,,
none,10,60,35,2026-07-30T09:50:09.688399+00:00,1.116,785.45,1166.016,91.915,True,True,True,sbx-d3d40766-0fb7-458f-a6de-b06d09e6dc23,,
none,10,60,36,2026-07-30T09:50:09.788399+00:00,0.901,780.472,1086.325,78.969,True,True,True,sbx-7f1ce365-a3c3-4689-96c8-3ee2831348ad,,
none,10,60,37,2026-07-30T09:50:09.888399+00:00,0.859,1258.725,934.543,118.176,True,True,True,sbx-2746e383-2489-4e47-b7e2-41585b47ef62,,
none,10,60,38,2026-07-30T09:50:09.988399+00:00,1.407,2072.854,446.16,288.473,True,True,True,sbx-3d20e2b1-a22c-48d1-8171-abc2c109ae05,,
none,10,60,39,2026-07-30T09:50:10.088399+00:00,1.045,469.907,1096.199,114.587,True,True,True,sbx-f9f9aeb7-2e28-4019-8f1e-1000a056ed19,,
none,10,60,40,2026-07-30T09:50:10.188399+00:00,1.768,2226.652,384.318,128.456,True,True,True,sbx-6c700808-800d-4f6c-b101-d2068d13cbbf,,
none,10,60,41,2026-07-30T09:50:10.288399+00:00,1.065,1357.562,619.574,88.54,True,True,True,sbx-83e2537d-42c6-4979-ac6e-e02e4e326f3c,,
none,10,60,42,2026-07-30T09:50:10.388399+00:00,0.359,790.89,902.446,122.109,True,True,True,sbx-269338f4-bb7d-4891-8485-85f618d589ca,,
none,10,60,43,2026-07-30T09:50:10.488399+00:00,1.201,694.08,1025.225,143.834,True,True,True,sbx-16afeade-cc75-4751-9423-7e2d7d15ed03,,
none,10,60,44,2026-07-30T09:50:10.588399+00:00,0.275,1060.177,512.69,86.405,True,True,True,sbx-c0bb99ab-77a9-4cd5-99a5-ff2ef0d96861,,
none,10,60,45,2026-07-30T09:50:10.688399+00:00,0.807,575.629,806.244,134.882,True,True,True,sbx-0fe237dd-e2b9-42ec-b25b-bd4f2062de1e,,
none,10,60,46,2026-07-30T09:50:10.788399+00:00,0.867,853.749,567.424,141.837,True,True,True,sbx-31d107d5-65c8-4eaa-9557-bb4f77686fa6,,
none,10,60,47,2026-07-30T09:50:10.888399+00:00,0.411,1241.552,373.555,86.525,True,True,True,sbx-16ca555f-5481-42e6-93ed-e48518a0934b,,
none,10,60,48,2026-07-30T09:50:10.988399+00:00,0.44,663.255,550.488,112.582,True,True,True,sbx-2abcdc5d-e45f-4e45-aaf8-ec9a5cec6ef4,,
none,10,60,49,2026-07-30T09:50:11.088399+00:00,0.491,563.863,593.23,110.189,True,True,True,sbx-7a3f2e7a-cb67-4e72-9992-a4c45fbc9f0c,,
none,10,60,50,2026-07-30T09:50:11.188399+00:00,0.271,460.588,595.312,106.128,True,True,True,sbx-537acc3c-536f-4021-99ed-f89e9dce073e,,
none,10,60,51,2026-07-30T09:50:11.288399+00:00,0.405,486.38,642.724,89.581,True,True,True,sbx-ad69165a-16fe-42f5-a93e-c7a943bf0ff3,,
none,10,60,52,2026-07-30T09:50:11.388399+00:00,0.963,383.761,631.759,104.311,True,True,True,sbx-741413c7-f483-40c1-924c-f59e7fcc9c04,,
none,10,60,53,2026-07-30T09:50:11.488399+00:00,0.505,575.163,350.343,87.975,True,True,True,sbx-0e8e1502-bfdc-42fe-90f6-0bc5194e8209,,
none,10,60,54,2026-07-30T09:50:11.588399+00:00,0.748,545.3,387.728,111.327,True,True,True,sbx-14b11053-d418-4337-9224-e1e1c8d18697,,
none,10,60,55,2026-07-30T09:50:11.688399+00:00,0.886,448.484,369.404,125.175,True,True,True,sbx-db56f706-3400-4c49-959e-92461c6c7a1e,,
none,10,60,56,2026-07-30T09:50:11.788399+00:00,0.863,419.078,418.561,184.077,True,True,True,sbx-5ca1777c-696e-4700-a9cd-725e95e89881,,
none,10,60,57,2026-07-30T09:50:11.888399+00:00,0.603,393.838,516.639,125.208,True,True,True,sbx-fb1fd2ab-6df6-47a8-8048-99c14f380824,,
none,10,60,58,2026-07-30T09:50:11.988399+00:00,0.456,517.302,421.799,119.534,True,True,True,sbx-a9dbc538-b994-4f15-b31d-19d65f0ee350,,
none,10,60,59,2026-07-30T09:50:12.088399+00:00,0.813,539.529,501.739,114.598,True,True,True,sbx-9d6123ef-7b59-4387-8ef9-358bf9387095,,
none,10,60,60,2026-07-30T09:50:12.188399+00:00,0.896,330.509,292.99,114.071,True,True,True,sbx-3895c534-6c7f-4e65-9764-12e738525d4e,,
none,10,60,61,2026-07-30T09:50:12.288399+00:00,0.891,521.066,466.262,94.197,True,True,True,sbx-994a0ffa-8bc3-49a3-a240-c23daf83f607,,
none,10,60,62,2026-07-30T09:50:12.388399+00:00,0.896,419.53,336.815,96.869,True,True,True,sbx-6814c3a4-20e0-4b9b-8397-3b966cb80a1a,,
none,10,60,63,2026-07-30T09:50:12.488399+00:00,1.03,563.266,319.04,86.811,True,True,True,sbx-2c6808fa-4247-458d-846e-a32505f3aca9,,
none,10,60,64,2026-07-30T09:50:12.588399+00:00,0.868,538.276,332.617,53.868,True,True,True,sbx-a30bdf94-fca8-4137-9f38-90b108471818,,
none,10,60,65,2026-07-30T09:50:12.688399+00:00,0.893,414.421,350.602,60.774,True,True,True,sbx-e6f9ebc2-12d9-4d68-bd68-66de48e858fe,,
none,10,60,66,2026-07-30T09:50:12.788399+00:00,0.86,340.55,361.24,58.174,True,True,True,sbx-6d207bbe-5aef-466a-ac8f-80d454ec9782,,
none,10,60,67,2026-07-30T09:50:12.888399+00:00,0.894,562.832,215.518,56.806,True,True,True,sbx-91f6ac6e-ea03-410e-a4e9-01a0ea403642,,
none,10,60,68,2026-07-30T09:50:12.988399+00:00,1.057,468.217,227.129,89.294,True,True,True,sbx-95265cbf-d4c3-4232-bc51-f130a3005422,,
none,10,60,69,2026-07-30T09:50:13.088399+00:00,0.851,819.76,288.684,123.304,True,True,True,sbx-d8565905-747a-4676-8a10-7979812a184d,,
none,10,60,70,2026-07-30T09:50:13.188399+00:00,0.897,413.439,304.293,67.823,True,True,True,sbx-15828dce-245f-4edf-acdd-9e406668ee9e,,
none,10,60,71,2026-07-30T09:50:13.288399+00:00,0.612,315.639,366.963,52.598,True,True,True,sbx-3d5f2d6a-b20b-4b31-9a7b-c92a8d2c8094,,
none,10,60,72,2026-07-30T09:50:13.388399+00:00,0.265,519.616,268.568,121.424,True,True,True,sbx-29e7aaed-219a-406a-b45e-2043eb57ca3d,,
none,10,60,73,2026-07-30T09:50:13.488399+00:00,0.485,482.149,325.664,109.393,True,True,True,sbx-ac343149-18ad-4124-9f56-5e9ed10671ad,,
none,10,60,74,2026-07-30T09:50:13.588399+00:00,0.515,384.237,345.949,109.591,True,True,True,sbx-40301259-c336-47ee-b3b7-077d3dd075f4,,
none,10,60,75,2026-07-30T09:50:13.688399+00:00,0.587,607.007,446.224,96.028,True,True,True,sbx-a4e9bb39-b6aa-4d25-b663-a6f1f042a4a5,,
none,10,60,76,2026-07-30T09:50:13.788399+00:00,0.884,385.991,312.299,43.134,True,True,True,sbx-94298721-08e8-4a63-bb73-09b1cc6e8e1e,,
none,10,60,77,2026-07-30T09:50:13.888399+00:00,1.088,309.133,324.032,62.129,True,True,True,sbx-4028244e-e4a3-4cf9-bc1e-a830428d4296,,
none,10,60,78,2026-07-30T09:50:13.988399+00:00,0.892,437.6,317.615,54.959,True,True,True,sbx-23549940-5530-4fc6-8c98-3133407daeab,,
none,10,60,79,2026-07-30T09:50:14.088399+00:00,0.662,367.261,287.401,56.966,True,True,True,sbx-b912d6c5-bde3-4957-933a-e81b393caf1e,,
none,10,60,80,2026-07-30T09:50:14.188399+00:00,0.967,331.302,265.404,158.802,True,True,True,sbx-899271d3-8fb5-4f7f-80f6-3761374f26a8,,
none,10,60,81,2026-07-30T09:50:14.288399+00:00,1.294,432.99,343.186,116.58,True,True,True,sbx-329f19cc-78e4-4177-876c-8e9c97ab7b36,,
none,10,60,82,2026-07-30T09:50:14.388399+00:00,0.887,356.396,271.679,67.172,True,True,True,sbx-a97272c0-2c87-4d1f-b7c5-8f18e362d843,,
none,10,60,83,2026-07-30T09:50:14.488399+00:00,1.104,369.619,323.839,93.679,True,True,True,sbx-7b179f05-0d33-4972-a002-10fdb45b06be,,
none,10,60,84,2026-07-30T09:50:14.588399+00:00,0.378,354.761,236.615,94.014,True,True,True,sbx-67dbede1-c559-4992-8c56-174b9c6b9534,,
none,10,60,85,2026-07-30T09:50:14.688399+00:00,0.617,350.381,262.719,76.601,True,True,True,sbx-952fa152-6fb0-40f1-a4fd-12264525a78f,,
none,10,60,86,2026-07-30T09:50:14.788399+00:00,0.816,389.317,259.017,58.319,True,True,True,sbx-9bd1c809-92dd-4663-a8aa-4ad84f695a93,,
none,10,60,87,2026-07-30T09:50:14.888399+00:00,0.751,436.583,237.788,48.231,True,True,True,sbx-3c726f35-bede-4c16-95dc-0a370fd096c2,,
none,10,60,88,2026-07-30T09:50:14.988399+00:00,0.894,972.306,331.876,73.261,True,True,True,sbx-c9cd6d8d-3538-4e21-9321-f2c50106dcf7,,
none,10,60,89,2026-07-30T09:50:15.088399+00:00,0.72,334.003,204.417,99.258,True,True,True,sbx-c5005b20-0b05-4199-8114-91ef29da8cc5,,
none,10,60,90,2026-07-30T09:50:15.188399+00:00,0.383,419.842,402.163,57.121,True,True,True,sbx-c998ec7a-03eb-4c1d-a9f5-6008a25a74a7,,
none,10,60,91,2026-07-30T09:50:15.288399+00:00,1.026,435.895,318.159,92.275,True,True,True,sbx-458cd592-d5c3-4343-8ebf-205bdd54bcb4,,
none,10,60,92,2026-07-30T09:50:15.388399+00:00,0.234,401.901,248.92,100.756,True,True,True,sbx-33726926-8616-440c-af20-1e9e2620bbb9,,
none,10,60,93,2026-07-30T09:50:15.488399+00:00,1.142,351.493,244.46,55.538,True,True,True,sbx-b64b44b8-bd6e-4cc8-b1ed-c002e522372c,,
none,10,60,94,2026-07-30T09:50:15.588399+00:00,0.268,550.266,450.088,141.731,True,True,True,sbx-8148ea30-33a0-49ae-84d7-08ff8f4cd42f,,
none,10,60,95,2026-07-30T09:50:15.688399+00:00,0.475,353.394,280.45,52.041,True,True,True,sbx-cd11fbe7-9d18-4b7b-aed4-2c8cf8a7a154,,
none,10,60,96,2026-07-30T09:50:15.788399+00:00,0.646,1334.403,546.576,77.21,True,True,True,sbx-37d5aedd-d593-4b8a-8bce-049cd215c1bd,,
none,10,60,97,2026-07-30T09:50:15.888399+00:00,0.865,481.421,264.979,96.896,True,True,True,sbx-ee7bd591-4c0f-47be-aa67-5cc1f83a1238,,
none,10,60,98,2026-07-30T09:50:15.988399+00:00,1.08,2110.64,476.783,189.606,True,True,True,sbx-94e322f0-c87f-4610-aa25-126e295d9fe5,,
none,10,60,99,2026-07-30T09:50:16.088399+00:00,1.038,1113.682,465.449,75.412,True,True,True,sbx-ba330de3-7fd8-417a-bd74-10496ba6f3e6,,
none,10,60,100,2026-07-30T09:50:16.188399+00:00,0.71,297.063,358.012,41.942,True,True,True,sbx-de16da4f-8510-46ec-b4d3-cdb6228cc78c,,
none,10,60,101,2026-07-30T09:50:16.288399+00:00,0.905,491.994,343.293,52.205,True,True,True,sbx-63c26f93-4eec-4d6b-997f-10da682bd323,,
none,10,60,102,2026-07-30T09:50:16.388399+00:00,0.42,850.483,600.665,47.102,True,True,True,sbx-66017617-30a2-4818-93c3-00b555f6c934,,
none,10,60,103,2026-07-30T09:50:16.488399+00:00,0.67,447.555,265.301,99.401,True,True,True,sbx-4c5a59d9-6594-4394-9d50-31ea50195ba6,,
none,10,60,104,2026-07-30T09:50:16.588399+00:00,1.053,1863.201,1390.286,54.517,True,True,True,sbx-3ba2cf5b-e010-4d38-8ef9-4b82c874dd23,,
none,10,60,105,2026-07-30T09:50:16.688399+00:00,0.529,548.959,442.847,65.678,True,True,True,sbx-1cbb2c93-1acb-4221-97fd-b8ec623bd369,,
none,10,60,106,2026-07-30T09:50:16.788399+00:00,0.879,548.545,545.558,46.16,True,True,True,sbx-69f45f42-2284-44ad-b956-716dc8902d76,,
none,10,60,107,2026-07-30T09:50:16.888399+00:00,1.119,445.782,558.533,45.289,True,True,True,sbx-ac365f8c-3bf1-4017-9ca7-2aedc694703d,,
none,10,60,108,2026-07-30T09:50:16.988399+00:00,0.706,425.93,508.694,57.764,True,True,True,sbx-72591863-2ab7-47b7-bc1a-47a56aea75d2,,
none,10,60,109,2026-07-30T09:50:17.088399+00:00,0.997,486.618,2276.702,55.147,True,True,True,sbx-bc445bd8-cb09-4a5e-9dce-ce5b24b14234,,
none,10,60,110,2026-07-30T09:50:17.188399+00:00,1.059,553.011,1407.875,82.963,True,True,True,sbx-8f1aa6b5-8600-4ccf-a263-7d1cd2a1e993,,
none,10,60,111,2026-07-30T09:50:17.288399+00:00,0.428,1258.511,511.139,140.105,True,True,True,sbx-ee36bd41-00ec-49d8-9d3c-010d0fe195f6,,
none,10,60,112,2026-07-30T09:50:17.388399+00:00,1.025,435.856,1440.787,43.968,True,True,True,sbx-b7d02e66-388d-4d08-8f24-f3c143fd806e,,
none,10,60,113,2026-07-30T09:50:17.488399+00:00,1.336,352.093,347.006,114.499,True,True,True,sbx-ca7c9899-f982-4ca8-bfcd-2c2c88b6c5fe,,
none,10,60,114,2026-07-30T09:50:17.588399+00:00,0.318,429.802,447.651,84.024,True,True,True,sbx-33da8c40-094c-4580-9cbe-5186f6e68310,,
none,10,60,115,2026-07-30T09:50:17.688399+00:00,0.252,499.072,476.152,142.992,True,True,True,sbx-4a1dcd49-57b5-4dc5-8157-1e595e871cef,,
none,10,60,116,2026-07-30T09:50:17.788399+00:00,0.921,758.966,491.802,58.355,True,True,True,sbx-8c7a18f9-bb0d-4454-ab4f-4dc254f57cea,,
none,10,60,117,2026-07-30T09:50:17.888399+00:00,0.517,536.017,633.985,138.362,True,True,True,sbx-d1f13d3a-fa89-4478-b5ec-f0ff4552fc5e,,
none,10,60,118,2026-07-30T09:50:17.988399+00:00,0.281,434.643,480.919,91.987,True,True,True,sbx-81d0e280-e4ae-4e31-bc3f-bdceac6fe4fc,,
none,10,60,119,2026-07-30T09:50:18.088399+00:00,0.867,376.514,2415.442,84.675,True,True,True,sbx-ae8d1938-8f40-4d3e-80fc-a5c924ba98de,,
none,10,60,120,2026-07-30T09:50:18.188399+00:00,0.805,587.031,1349.649,59.952,True,True,True,sbx-3b48171e-622e-45be-8a7d-2c74cc74d318,,
none,10,60,121,2026-07-30T09:50:18.288399+00:00,0.998,545.44,461.88,85.11,True,True,True,sbx-0130da66-3f7d-4b67-a416-fa54a8005a04,,
none,10,60,122,2026-07-30T09:50:18.388399+00:00,0.307,436.974,2309.852,49.019,True,True,True,sbx-c3d20f58-aec9-430c-8991-c5bfbafb2172,,
none,10,60,123,2026-07-30T09:50:18.488399+00:00,0.893,496.351,1276.218,50.767,True,True,True,sbx-99b2889a-63aa-4718-9269-57e839055f78,,
none,10,60,124,2026-07-30T09:50:18.588399+00:00,0.325,482.849,391.869,55.597,True,True,True,sbx-880ef189-14a5-47c8-bcb6-eb20d06e0b85,,
none,10,60,125,2026-07-30T09:50:18.688399+00:00,0.9,1616.739,273.717,142.018,True,True,True,sbx-220fd755-7b89-433d-bc0e-d5888aff1289,,
none,10,60,126,2026-07-30T09:50:18.788399+00:00,0.246,476.164,312.213,106.705,True,True,True,sbx-ab645b2a-7340-4ba0-8ee1-a5bedc5af84f,,
none,10,60,127,2026-07-30T09:50:18.888399+00:00,0.778,483.249,309.729,48.677,True,True,True,sbx-429c2dac-2178-4d51-8e4c-b6577c7b21b4,,
none,10,60,128,2026-07-30T09:50:18.988399+00:00,1.101,449.831,408.508,57.63,True,True,True,sbx-89c9e38e-71e1-413b-9564-fc87d2d57561,,
none,10,60,129,2026-07-30T09:50:19.088399+00:00,1.013,453.366,1427.158,59.78,True,True,True,sbx-4fe6ad60-5500-4f5d-9058-bfe4c4f45750,,
none,10,60,130,2026-07-30T09:50:19.188399+00:00,0.904,328.635,1346.423,76.959,True,True,True,sbx-f6858222-11fd-4606-a376-18df20ba97c5,,
none,10,60,131,2026-07-30T09:50:19.288399+00:00,1.324,318.206,1361.579,61.528,True,True,True,sbx-5d3ba6d0-2f7e-42e6-8593-332d77cc89b2,,
none,10,60,132,2026-07-30T09:50:19.388399+00:00,0.782,467.943,248.743,47.52,True,True,True,sbx-6361303e-03bc-40ce-909e-378290d8c1e4,,
none,10,60,133,2026-07-30T09:50:19.488399+00:00,0.221,336.348,206.033,45.836,True,True,True,sbx-2958dc26-8a8b-4ab4-b0ce-26cd544dcc29,,
none,10,60,134,2026-07-30T09:50:19.588399+00:00,0.571,331.838,1351.025,101.439,True,True,True,sbx-a2c75067-7256-4913-bb7d-9ce06f2b014c,,
none,10,60,135,2026-07-30T09:50:19.688399+00:00,1.093,1994.858,266.232,62.839,True,True,True,sbx-bb9544d6-2e02-4980-a9fe-4f1c8e51f44b,,
none,10,60,136,2026-07-30T09:50:19.788399+00:00,0.906,365.224,258.246,57.378,True,True,True,sbx-c8a5bef0-afbe-4337-be35-13d6501d8f72,,
none,10,60,137,2026-07-30T09:50:19.888399+00:00,1.2,491.885,371.082,54.043,True,True,True,sbx-0778460c-770c-430c-96b4-fe16f718eee6,,
none,10,60,138,2026-07-30T09:50:19.988399+00:00,0.743,446.76,446.974,79.516,True,True,True,sbx-2b963e8d-0de4-48ae-9281-914b175fab65,,
none,10,60,139,2026-07-30T09:50:20.088399+00:00,0.551,345.622,319.361,54.609,True,True,True,sbx-54289124-31c1-42ea-8661-6f65fb1d22ba,,
none,10,60,140,2026-07-30T09:50:20.188399+00:00,0.568,350.478,341.119,83.673,True,True,True,sbx-4ecb758f-f2b0-4667-8b1c-2cc3c2e88be2,,
none,10,60,141,2026-07-30T09:50:20.288399+00:00,1.087,893.364,480.574,48.472,True,True,True,sbx-5800eb17-822a-4d46-ab4e-9bb23537057b,,
none,10,60,142,2026-07-30T09:50:20.388399+00:00,0.878,473.793,333.606,73.989,True,True,True,sbx-be40c049-7d3e-47f9-8109-f2690984d7e3,,
none,10,60,143,2026-07-30T09:50:20.488399+00:00,0.227,319.505,310.646,54.474,True,True,True,sbx-ab77255c-9514-4880-a98f-74c6af649681,,
none,10,60,144,2026-07-30T09:50:20.588399+00:00,0.487,379.23,355.825,337.445,True,True,True,sbx-af7e42b6-05e2-42d0-86e9-75816f4dbdf7,,
none,10,60,145,2026-07-30T09:50:20.688399+00:00,0.843,428.835,538.363,54.361,True,True,True,sbx-6d09db3f-57bd-4bf8-a5ba-f946a04a060e,,
none,10,60,146,2026-07-30T09:50:20.788399+00:00,0.899,408.092,465.074,45.993,True,True,True,sbx-ff23d4c1-460f-4202-b9f5-bd21af0a5543,,
none,10,60,147,2026-07-30T09:50:20.888399+00:00,0.767,372.169,479.524,66.37,True,True,True,sbx-bc841bc1-8088-41c4-91a3-0ae6d7135511,,
none,10,60,148,2026-07-30T09:50:20.988399+00:00,1.378,381.159,489.676,92.119,True,True,True,sbx-45ea2ce9-9ec3-4367-bd17-bc753b73a1c7,,
none,10,60,149,2026-07-30T09:50:21.088399+00:00,0.886,569.125,292.385,63.267,True,True,True,sbx-3e10c6f2-ce6f-41d6-8d60-f6f976f17397,,
none,10,60,150,2026-07-30T09:50:21.188399+00:00,0.577,1359.268,292.311,186.438,True,True,True,sbx-5b1ced8b-cc66-4201-a347-24d3d7167940,,
none,10,60,151,2026-07-30T09:50:21.288399+00:00,1.391,392.189,266.808,63.79,True,True,True,sbx-11ca39a0-d262-4c17-8656-d6761ca25615,,
none,10,60,152,2026-07-30T09:50:21.388399+00:00,0.891,323.845,238.287,54.414,True,True,True,sbx-56e8a59e-1271-49bc-bb21-c2c7cd04e827,,
none,10,60,153,2026-07-30T09:50:21.488399+00:00,1.261,1079.338,454.566,67.155,True,True,True,sbx-a80cf981-7a15-4049-9b53-bea6d80f4946,,
none,10,60,154,2026-07-30T09:50:21.588399+00:00,0.66,442.339,232.239,80.372,True,True,True,sbx-46585d83-021a-4aec-ad29-0e939c6f07e1,,
none,10,60,155,2026-07-30T09:50:21.688399+00:00,1.573,354.192,219.871,81.389,True,True,True,sbx-0d95a16a-bbf0-4ba3-b913-b1a06c97604c,,
none,10,60,156,2026-07-30T09:50:21.788399+00:00,0.899,340.315,370.881,53.086,True,True,True,sbx-178b372a-3da2-4201-a6a3-9024696ea7be,,
none,10,60,157,2026-07-30T09:50:21.888399+00:00,0.878,372.859,239.237,60.566,True,True,True,sbx-beeb5870-5ff7-4008-b8d3-399d1b55ffdb,,
none,10,60,158,2026-07-30T09:50:21.988399+00:00,0.66,637.616,441.14,46.755,True,True,True,sbx-d375d7c2-5f68-4c70-a280-8996254e992d,,
none,10,60,159,2026-07-30T09:50:22.088399+00:00,0.912,410.115,306.472,44.744,True,True,True,sbx-2c589440-e0f7-44b9-982f-90afdae25578,,
none,10,60,160,2026-07-30T09:50:22.188399+00:00,0.938,357.831,357.677,121.154,True,True,True,sbx-3884bcb6-7ee5-4f2f-bf85-9db93e34d372,,
none,10,60,161,2026-07-30T09:50:22.288399+00:00,0.533,432.237,305.433,41.884,True,True,True,sbx-6648e72b-3b1d-415f-bdb9-50256396071e,,
none,10,60,162,2026-07-30T09:50:22.388399+00:00,0.5,387.675,372.226,49.967,True,True,True,sbx-2aaf0ab1-dec1-4e84-87a1-1c49bf545fec,,
none,10,60,163,2026-07-30T09:50:22.488399+00:00,0.181,343.917,506.709,54.082,True,True,True,sbx-09c19700-ecdc-4985-b782-3f4a2f43fd1c,,
none,10,60,164,2026-07-30T09:50:22.588399+00:00,0.331,559.558,299.317,84.083,True,True,True,sbx-8b76c858-fde7-4457-be31-657c5b821850,,
