storage,target_rate_per_s,duration_seconds,trial_index,scheduled_at_utc,queue_delay_ms,api_latency_ms,first_command_latency_ms,second_command_latency_ms,api_success,ready_success,cleanup_success,sandbox_id,error_type,error_message
none,1,60,24,2026-07-30T08:42:55.327265+00:00,0.469,8918.359,26754.041,1980.896,True,True,True,sbx-8fffd37f-fb03-44e7-bfb5-1feb41b32624,,
none,1,60,25,2026-07-30T08:42:56.327265+00:00,0.847,8039.543,48763.563,337.14,True,True,True,sbx-026db25f-09a4-4327-b2cb-b0f4230e0f4c,,
none,1,60,26,2026-07-30T08:42:57.327265+00:00,0.867,10313.455,3898.588,2397.478,True,True,True,sbx-8acaf8b1-95df-48ac-afa8-fadee78aaf20,,
none,1,60,27,2026-07-30T08:42:58.327265+00:00,1.518,13428.456,22947.266,2532.744,True,True,True,sbx-d496ba8b-0556-4b1d-aec6-31eb17c36cf9,,
none,1,60,28,2026-07-30T08:42:59.327265+00:00,0.505,23686.581,6044.99,1205.702,True,True,True,sbx-651417d6-be02-4512-901c-53ef1628afd5,,
none,1,60,29,2026-07-30T08:43:00.327265+00:00,1.615,10544.559,30552.782,1144.682,True,True,True,sbx-e36b458a-2f49-4f54-bfa0-6a95fd41254d,,
none,1,60,30,2026-07-30T08:43:01.327265+00:00,0.244,3492.789,31683.329,2836.164,True,True,True,sbx-d6fea39e-91bc-4f3c-bba6-d5d85488fd6e,,
none,1,60,31,2026-07-30T08:43:02.327265+00:00,1.111,3086.201,7935.336,786.485,True,True,True,sbx-5f5577ab-96d4-40eb-bd84-6124170aaf11,,
none,1,60,32,2026-07-30T08:43:03.327265+00:00,1.266,9208.595,3170.432,1151.045,True,True,True,sbx-97b16599-2354-45dd-8b29-eeb0eec53459,,
none,1,60,33,2026-07-30T08:43:04.327265+00:00,0.872,4835.698,6544.425,2697.335,True,True,True,sbx-09ff8622-6ff6-491e-9b59-164622acfc0c,,
none,1,60,34,2026-07-30T08:43:05.327265+00:00,0.381,1464.189,8039.721,2203.633,True,True,True,sbx-88ca0709-d76b-4839-a7e2-d6c4ebe6ae56,,
none,1,60,35,2026-07-30T08:43:06.327265+00:00,0.879,7951.371,14252.869,371.902,True,True,True,sbx-e855f955-cabd-463a-b003-d42f882daf71,,
none,1,60,36,2026-07-30T08:43:07.327265+00:00,0.283,3544.16,30555.842,1142.118,True,True,True,sbx-cc4069e7-e5bf-4f24-9df6-d94da6c383ea,,
none,1,60,37,2026-07-30T08:43:08.327265+00:00,0.177,729.685,3482.041,85.371,True,True,True,sbx-64643469-fae4-47dd-a11c-13844cea56c5,,
none,1,60,38,2026-07-30T08:43:09.327265+00:00,0.653,1245.7,2130.935,231.607,True,True,True,sbx-5bc23d29-7a50-4ee4-83b8-f65898f7e873,,
none,1,60,39,2026-07-30T08:43:10.327265+00:00,0.66,736.598,23674.731,2499.014,True,True,True,sbx-007fbc93-6b6f-4025-908e-2bfc9d5f467b,,
none,1,60,40,2026-07-30T08:43:11.327265+00:00,0.711,1044.944,2998.49,1489.49,True,True,True,sbx-198651ee-a86a-41c0-b8a2-ae5ec1647793,,
none,1,60,41,2026-07-30T08:43:12.327265+00:00,0.765,11189.67,15515.207,1829.507,True,True,True,sbx-d0014990-8de2-4b8c-a15d-f121e763749f,,
none,1,60,42,2026-07-30T08:43:13.327265+00:00,0.906,949.814,4807.338,899.983,True,True,True,sbx-713479dc-64a5-4ea7-be26-9e2ac67dec11,,
none,1,60,43,2026-07-30T08:43:14.327265+00:00,0.68,3363.071,4918.593,1352.288,True,True,True,sbx-4cce823e-7d39-4998-a67d-a9b7b54290af,,
none,1,60,44,2026-07-30T08:43:15.327265+00:00,0.622,885.239,26536.743,292.046,True,True,True,sbx-ad814f81-9ca9-4d7a-829f-b9eb27a6f9fe,,
none,1,60,45,2026-07-30T08:43:16.327265+00:00,1.06,528.876,9836.903,604.258,True,True,True,sbx-3fed51e1-d9fc-4309-9de8-f04404a60641,,
none,1,60,46,2026-07-30T08:43:17.327265+00:00,0.34,4698.231,11245.97,1955.36,True,True,True,sbx-050eee09-615e-4e03-aab1-a6df1aa95895,,
none,1,60,47,2026-07-30T08:43:18.327265+00:00,1.048,409.846,11368.474,457.777,True,True,True,sbx-3ebb6f86-4a1a-4826-913b-641d635c5858,,
none,1,60,48,2026-07-30T08:43:19.327265+00:00,0.658,656.089,3979.223,1768.675,True,True,True,sbx-eab11465-9cb9-4eaa-be7b-97fc63509cff,,
none,1,60,49,2026-07-30T08:43:20.327265+00:00,0.253,1155.173,14621.612,2373.292,True,True,True,sbx-b0abaf80-c6b1-4693-a46c-a701297740bd,,
none,1,60,50,2026-07-30T08:43:21.327265+00:00,0.572,696.452,2068.731,794.013,True,True,True,sbx-94a578c3-f741-41ea-9720-86b1b551a1f1,,
none,1,60,51,2026-07-30T08:43:22.327265+00:00,0.888,3977.968,9797.457,1868.593,True,True,True,sbx-46f8e2a6-ed5e-46ed-918e-5783f917abb3,,
none,1,60,52,2026-07-30T08:43:23.327265+00:00,0.911,5131.803,10877.855,1215.481,True,True,True,sbx-7997e71c-ff5e-41fd-94a1-34b5c79f27f0,,
none,1,60,53,2026-07-30T08:43:24.327265+00:00,0.885,4130.977,946.599,424.591,True,True,True,sbx-7c62217f-c293-46fa-be5f-d2c954aa8b5b,,
none,1,60,54,2026-07-30T08:43:25.327265+00:00,0.879,583.433,1983.07,1448.394,True,True,True,sbx-8d851eac-e462-459c-a0e1-abf8838c8e1a,,
none,1,60,55,2026-07-30T08:43:26.327265+00:00,0.631,364.152,4676.241,6605.216,True,True,True,sbx-e361352d-7d2c-4fc4-9756-1148ad3af9a6,,
none,1,60,56,2026-07-30T08:43:27.327265+00:00,0.228,832.727,4173.434,2369.847,True,True,True,sbx-55a3069e-939a-4eeb-abd0-337d19c16ed4,,
none,1,60,57,2026-07-30T08:43:28.327265+00:00,0.19,1109.678,8534.39,2746.09,True,True,True,sbx-d507db5d-5772-4e43-b423-7f57c9c014ac,,
none,1,60,58,2026-07-30T08:43:29.327265+00:00,0.568,500.909,4909.566,1082.52,True,True,True,sbx-80a3b9e3-2edf-439a-8c81-d3c534972f96,,
none,1,60,59,2026-07-30T08:43:30.327265+00:00,0.998,812.96,3804.564,1608.411,True,True,True,sbx-1e35c7c8-6fc4-445c-82f2-ade0ec6d78ee,,
none,1,60,60,2026-07-30T08:43:31.327265+00:00,1.132,1326.079,4750.998,1933.129,True,True,True,sbx-cbb6276b-8def-41e9-b0ee-0b781ad558ca,,
