storage,target_rate_per_s,duration_seconds,trial_index,scheduled_at_utc,queue_delay_ms,api_latency_ms,first_command_latency_ms,second_command_latency_ms,api_success,ready_success,cleanup_success,sandbox_id,error_type,error_message
none,10,60,46,2026-07-30T08:50:48.551532+00:00,0.876,15944.801,22428.478,12997.583,True,True,True,sbx-7b4e3d5c-c2ce-4d63-905b-9d03eb4ba826,,
none,10,60,47,2026-07-30T08:50:48.651532+00:00,0.767,12803.172,38831.487,5891.45,True,True,True,sbx-78264faa-7cd1-4219-bd5f-10935f4fbe98,,
none,10,60,48,2026-07-30T08:50:48.751532+00:00,0.393,13205.087,29748.246,5629.753,True,True,True,sbx-dbabcb79-c454-43cc-88b3-8a60d9270118,,
none,10,60,49,2026-07-30T08:50:48.851532+00:00,0.658,12717.984,,,True,False,True,sbx-669384b7-c15b-4ecf-9849-099f2975811f,SandboxException,Code.unknown: 
none,10,60,50,2026-07-30T08:50:48.951532+00:00,0.649,12521.36,46418.318,14176.868,True,True,True,sbx-1ace825e-ed00-44e3-823a-a322bdb27fe3,,
none,10,60,51,2026-07-30T08:50:49.051532+00:00,0.436,,,,False,False,True,,ReadTimeout,The read operation timed out
none,10,60,52,2026-07-30T08:50:49.151532+00:00,0.635,174789.458,23361.346,1555.176,True,True,True,sbx-f4d8412b-efc8-40ea-8d96-8ed3e019133b,,
none,10,60,53,2026-07-30T08:50:49.251532+00:00,0.731,,,,False,False,True,,RemoteProtocolError,Server disconnected
none,10,60,54,2026-07-30T08:50:49.351532+00:00,1.286,31602.576,15570.145,3470.979,True,True,True,sbx-f1068350-71d9-443c-a7c2-0b6828d29896,,
none,10,60,55,2026-07-30T08:50:49.451532+00:00,1.21,16817.084,27194.529,22459.916,True,True,False,sbx-73fc3126-552e-4c7d-9d63-2c014b89b6fb,CleanupRemoteProtocolError,Server disconnected
none,10,60,56,2026-07-30T08:50:49.551532+00:00,1.193,67245.268,,,True,False,True,sbx-5d78b6c8-d8b0-41a3-9e2c-5c630963ab7c,SandboxException,Code.unknown: 
none,10,60,57,2026-07-30T08:50:49.651532+00:00,0.636,,,,False,False,True,,ReadTimeout,The read operation timed out
none,10,60,58,2026-07-30T08:50:49.751532+00:00,0.73,14196.722,36699.059,15277.523,True,True,False,sbx-3f95a69f-9775-467e-888a-b9c5c65f28bd,CleanupRemoteProtocolError,Server disconnected
none,10,60,59,2026-07-30T08:50:49.851532+00:00,1.586,24157.654,34047.592,15119.809,True,True,False,sbx-58064efd-9f0b-4d30-a800-1e7911bbaf66,CleanupRemoteProtocolError,Server disconnected
none,10,60,60,2026-07-30T08:50:49.951532+00:00,1.09,9187.088,34446.895,40068.397,True,True,True,sbx-b13dfaf7-5de6-4830-b501-8384eef747d8,,
none,10,60,61,2026-07-30T08:50:50.051532+00:00,1.264,17335.101,27614.003,12243.48,True,True,True,sbx-6eccbafe-ed2d-403d-b2f0-b534c5c1764f,,
none,10,60,62,2026-07-30T08:50:50.151532+00:00,1.175,14546.947,28050.897,2422.516,True,True,True,sbx-f5b4f26c-8ecf-4aa8-91c3-ccf2b9b3250e,,
none,10,60,63,2026-07-30T08:50:50.251532+00:00,1.181,11827.342,32920.263,9236.762,True,True,True,sbx-6dfb8976-73b3-4680-a6e1-7167f2b7760d,,
none,10,60,64,2026-07-30T08:50:50.351532+00:00,0.907,26631.803,23150.549,1679.818,True,True,True,sbx-ea5538de-a9cd-4826-a610-a34edd34ee56,,
none,10,60,65,2026-07-30T08:50:50.451532+00:00,0.428,42192.3,53053.184,,True,False,True,sbx-d7c43337-bc36-4c74-98c4-66de9a004279,SandboxException,Code.unknown: 
none,10,60,66,2026-07-30T08:50:50.551532+00:00,1.389,8890.272,48621.163,8735.424,True,True,False,sbx-27e1af30-d301-4bf8-81a4-d4d01daaca83,CleanupRemoteProtocolError,Server disconnected
none,10,60,67,2026-07-30T08:50:50.651532+00:00,0.96,9593.832,,,True,False,False,sbx-726cf37f-5748-4ad0-896a-131f7f7e4eba,SandboxException,Code.unknown: 
none,10,60,68,2026-07-30T08:50:50.751532+00:00,1.22,32205.726,35346.736,,True,False,True,sbx-dcdb8e38-496f-420a-9d72-09c51794cb35,SandboxException,Code.unknown: 
none,10,60,69,2026-07-30T08:50:50.851532+00:00,1.276,10241.872,82317.374,,True,False,True,sbx-245f5572-cd53-44cc-88fe-b850b11b3e5d,SandboxException,Code.unknown: 
none,10,60,70,2026-07-30T08:50:50.951532+00:00,0.526,9835.706,24766.897,3720.415,True,True,True,sbx-56459671-50a4-46ce-bc81-0eabe610ad40,,
none,10,60,71,2026-07-30T08:50:51.051532+00:00,0.695,26483.006,30752.337,9115.954,True,True,False,sbx-da232e3c-467c-4a8f-9fa6-404fb03ee031,CleanupRemoteProtocolError,Server disconnected
none,10,60,72,2026-07-30T08:50:51.151532+00:00,1.192,9837.668,31648.705,2333.103,True,True,True,sbx-72d04edc-556c-4183-82be-b15c3463a44d,,
none,10,60,73,2026-07-30T08:50:51.251532+00:00,0.834,,,,False,False,True,,RemoteProtocolError,Server disconnected
none,10,60,74,2026-07-30T08:50:51.351532+00:00,0.913,85480.282,64909.149,,True,False,True,sbx-8ce54075-9e03-4856-8681-26d92de64768,SandboxException,Code.unknown: 
none,10,60,75,2026-07-30T08:50:51.451532+00:00,1.204,17406.406,30264.469,1633.236,True,True,True,sbx-362ce4dd-5c24-4186-b731-e6ff1b029eff,,
none,10,60,76,2026-07-30T08:50:51.551532+00:00,1.221,13145.835,30825.249,12147.555,True,True,True,sbx-2ad6e02f-ffbf-488a-ad65-bd4b6e466b9f,,
none,10,60,77,2026-07-30T08:50:51.651532+00:00,1.235,29566.063,50206.105,,True,False,False,sbx-9843d89a-5211-4aa7-8373-0047b7ee7263,SandboxException,Code.unknown: 
none,10,60,78,2026-07-30T08:50:51.751532+00:00,0.922,,,,False,False,True,,RemoteProtocolError,Server disconnected
none,10,60,79,2026-07-30T08:50:51.851532+00:00,1.206,107656.297,,,True,False,True,sbx-b72f675b-515c-4510-bbe9-23d32fd4cd8f,SandboxException,Code.unknown: 
none,10,60,80,2026-07-30T08:50:51.951532+00:00,1.654,40794.348,45780.363,,True,False,True,sbx-a7b84359-2675-45ea-8c06-79300059b4da,SandboxException,Code.unknown: 
none,10,60,81,2026-07-30T08:50:52.051532+00:00,1.476,166139.622,,,True,False,True,sbx-b5410cbb-da30-4603-a7d0-6c34d1590731,SandboxException,Code.unknown: 
none,10,60,82,2026-07-30T08:50:52.151532+00:00,0.884,,,,False,False,True,,RemoteProtocolError,Server disconnected
none,10,60,83,2026-07-30T08:50:52.251532+00:00,0.37,22672.172,28419.889,46037.927,True,True,True,sbx-bd7ec85b-91c0-4a0f-adce-3f42b146bf6c,,
none,10,60,84,2026-07-30T08:50:52.351532+00:00,0.836,36784.143,10328.645,1813.73,True,True,True,sbx-37707cc5-a28c-465a-afb4-c96ff7151b32,,
none,10,60,85,2026-07-30T08:50:52.451532+00:00,0.632,32007.592,34108.903,15371.465,True,True,True,sbx-f95c7234-d8ba-4026-b860-4226dc207580,,
none,10,60,86,2026-07-30T08:50:52.551532+00:00,0.465,,,,False,False,True,,ReadTimeout,The read operation timed out
none,10,60,87,2026-07-30T08:50:52.651532+00:00,0.593,,,,False,False,True,,ReadTimeout,The read operation timed out
none,10,60,88,2026-07-30T08:50:52.751532+00:00,0.745,35272.903,28649.309,6332.435,True,True,True,sbx-828efe86-2b58-411e-a854-481a47a38e64,,
none,10,60,89,2026-07-30T08:50:52.851532+00:00,0.395,22421.496,,,True,False,True,sbx-23ef84d3-5b6f-46f7-be2c-1b017d2aa3fd,SandboxException,Code.unknown: 
none,10,60,90,2026-07-30T08:50:52.951532+00:00,0.626,62495.489,,,True,False,True,sbx-abb3cda8-d5d7-48db-bfcf-206b51dfa7c6,SandboxException,Code.unknown: 
none,10,60,91,2026-07-30T08:50:53.051532+00:00,1.001,24336.433,86241.717,,True,False,False,sbx-d28c2e56-69db-4182-aae5-10a32dec0fcc,SandboxException,Code.unknown: 
none,10,60,92,2026-07-30T08:50:53.151532+00:00,0.619,32799.678,23756.824,48810.045,True,True,True,sbx-0b3821e9-805f-4b29-8b46-6e29ee73ecd8,,
none,10,60,93,2026-07-30T08:50:53.251532+00:00,0.708,46669.571,,,True,False,False,sbx-2f93d627-ebda-44cc-b4e9-b162e4ac8cb8,SandboxException,Code.unknown: 
none,10,60,94,2026-07-30T08:50:53.351532+00:00,1.06,,,,False,False,True,,RemoteProtocolError,Server disconnected
none,10,60,95,2026-07-30T08:50:53.451532+00:00,0.713,,,,False,False,True,,RemoteProtocolError,Server disconnected
none,10,60,96,2026-07-30T08:50:53.551532+00:00,0.847,34228.713,30015.576,8907.947,True,True,True,sbx-f7cf6aff-efbb-4a7a-8c6a-b9117083b5df,,
none,10,60,97,2026-07-30T08:50:53.651532+00:00,1.206,32444.524,,,True,False,True,sbx-7a8851dc-f113-4c33-a1df-7e623b54dfac,SandboxException,Code.unknown: 
none,10,60,98,2026-07-30T08:50:53.751532+00:00,0.688,44470.118,,,True,False,False,sbx-d977bd74-8f17-461b-8a87-b482f9593dc0,SandboxException,Code.unknown: 
none,10,60,99,2026-07-30T08:50:53.851532+00:00,1.369,19063.466,20217.615,3363.354,True,True,True,sbx-ae4cd546-7928-4a8b-9786-9b7258eda9eb,,
none,10,60,100,2026-07-30T08:50:53.951532+00:00,0.798,21122.01,170444.9,,True,False,True,sbx-21707b3c-4f78-4bde-92bd-e4346b9bfcdc,SandboxException,Code.unknown: 
none,10,60,101,2026-07-30T08:50:54.051532+00:00,0.962,,,,False,False,True,,RemoteProtocolError,Server disconnected
none,10,60,102,2026-07-30T08:50:54.151532+00:00,1.567,25823.981,27693.284,8574.074,True,True,True,sbx-e23dfa32-7d0d-40ed-ad1d-575266b555d3,,
none,10,60,103,2026-07-30T08:50:54.251532+00:00,1.439,36452.516,75665.284,,True,False,False,sbx-8eafd6d7-8d15-4283-9f15-2809fcdcb5de,SandboxException,Code.unknown: 
none,10,60,104,2026-07-30T08:50:54.351532+00:00,1.204,32138.179,20548.231,2228.556,True,True,True,sbx-b4e03964-0edb-4917-86b2-066c62acd036,,
none,10,60,105,2026-07-30T08:50:54.451532+00:00,1.183,,,,False,False,True,,RemoteProtocolError,Server disconnected
none,10,60,106,2026-07-30T08:50:54.551532+00:00,1.227,20911.681,25339.125,3491.31,True,True,True,sbx-5aadaf99-818d-4345-8169-1e593e336afa,,
none,10,60,107,2026-07-30T08:50:54.651532+00:00,0.684,144666.842,47620.945,1466.915,True,True,True,sbx-73f5ced9-aacc-42b9-9a96-9fdfebed6d10,,
none,10,60,108,2026-07-30T08:50:54.751532+00:00,1.224,45380.422,31734.111,2610.511,True,True,True,sbx-5a7109fc-16f1-4057-a2b6-db31f7b2e593,,
none,10,60,109,2026-07-30T08:50:54.851532+00:00,0.671,,,,False,False,True,,ReadTimeout,The read operation timed out
none,10,60,110,2026-07-30T08:50:54.951532+00:00,1.352,19321.02,15950.068,2296.185,True,True,True,sbx-eba99c86-d003-46be-b43f-f03095f288dc,,
none,10,60,111,2026-07-30T08:50:55.051532+00:00,1.742,,,,False,False,True,,RemoteProtocolError,Server disconnected
none,10,60,112,2026-07-30T08:50:55.151532+00:00,1.208,,,,False,False,True,,RemoteProtocolError,Server disconnected
none,10,60,113,2026-07-30T08:50:55.251532+00:00,1.12,35684.754,28072.374,6533.314,True,True,True,sbx-83071f22-b0d7-473c-bab0-2fea31976e07,,
none,10,60,114,2026-07-30T08:50:55.351532+00:00,0.836,16639.771,47632.764,12719.449,True,True,False,sbx-9385cd10-9984-4148-aee9-f0cd100f081d,CleanupRemoteProtocolError,Server disconnected
none,10,60,115,2026-07-30T08:50:55.451532+00:00,0.531,,,,False,False,True,,RemoteProtocolError,Server disconnected
none,10,60,116,2026-07-30T08:50:55.551532+00:00,0.816,33863.989,16679.467,1959.878,True,True,True,sbx-aa59394a-f406-4c2b-840e-bd6be6ccd8ca,,
none,10,60,117,2026-07-30T08:50:55.651532+00:00,0.616,,,,False,False,True,,RemoteProtocolError,Server disconnected
none,10,60,118,2026-07-30T08:50:55.751532+00:00,1.23,78079.503,,,True,False,True,sbx-21d62106-9523-4771-9402-b4441a1bb47f,SandboxException,Code.unknown: 
none,10,60,119,2026-07-30T08:50:55.851532+00:00,1.067,29048.619,51735.781,6776.291,True,True,True,sbx-6ac8bd50-fa12-47fb-a4cf-59845e9ed307,,
none,10,60,120,2026-07-30T08:50:55.951532+00:00,0.897,18025.537,27357.074,14419.343,True,True,True,sbx-290d3237-15df-4630-a21c-7e7a918a77ac,,
none,10,60,121,2026-07-30T08:50:56.051532+00:00,0.783,50873.584,,,True,False,False,sbx-5474241c-a9e6-4b91-9f63-8b5129a519ba,SandboxException,Code.unknown: 
none,10,60,122,2026-07-30T08:50:56.151532+00:00,1.653,76517.997,43420.496,5059.109,True,True,True,sbx-fab1c190-391e-48e6-a5c8-51d9d505aec7,,
none,10,60,123,2026-07-30T08:50:56.251532+00:00,1.285,17697.565,27385.431,14419.742,True,True,True,sbx-c03d6a2c-2cab-4b34-9163-7e69baf73f8e,,
none,10,60,124,2026-07-30T08:50:56.351532+00:00,1.431,28759.194,16597.253,3981.504,True,True,True,sbx-7b1aafdc-9367-4edb-82e2-538675efacc7,,
none,10,60,125,2026-07-30T08:50:56.451532+00:00,1.197,8246.233,34761.745,1819.385,True,True,True,sbx-079f5ca9-d8ef-401c-bae3-19068c0f07e1,,
none,10,60,126,2026-07-30T08:50:56.551532+00:00,1.225,192780.828,5269.552,2164.818,True,True,True,sbx-d1e0056d-146f-4a1c-834e-adead8031698,,
none,10,60,127,2026-07-30T08:50:56.651532+00:00,1.204,29443.248,36856.632,19333.392,True,True,False,sbx-2d10b47a-6627-4c89-9929-7f988998605b,CleanupRemoteProtocolError,Server disconnected
none,10,60,128,2026-07-30T08:50:56.751532+00:00,1.206,90511.184,,,True,False,True,sbx-d0f30e32-40aa-4fd0-9e91-b2a7c7620d16,SandboxException,Code.unknown: 
none,10,60,129,2026-07-30T08:50:56.851532+00:00,1.216,31163.315,31317.93,12344.892,True,True,True,sbx-7573642b-a304-4ee3-879e-6f0954f1c85e,,
none,10,60,130,2026-07-30T08:50:56.951532+00:00,1.063,31377.602,12795.292,3296.002,True,True,True,sbx-0d55548a-bcf6-4ce4-92ae-ebd90bb7afcd,,
none,10,60,131,2026-07-30T08:50:57.051532+00:00,1.218,23585.561,27034.127,8571.01,True,True,True,sbx-0aca31af-fa3b-4d08-9c3d-f014cf3bca4a,,
none,10,60,132,2026-07-30T08:50:57.151532+00:00,1.262,41171.131,9732.588,4440.975,True,True,True,sbx-ac20eebe-5e86-46e7-98c1-6decf9a93a90,,
none,10,60,133,2026-07-30T08:50:57.251532+00:00,1.008,32959.626,51198.917,5855.962,True,True,False,sbx-3ca9d4ec-28b4-400f-a366-45452b716929,CleanupRemoteProtocolError,Server disconnected
none,10,60,134,2026-07-30T08:50:57.351532+00:00,0.586,18280.408,25493.178,3292.741,True,True,True,sbx-c5b92286-407f-4241-be8a-1ed54abf6b99,,
none,10,60,135,2026-07-30T08:50:57.451532+00:00,1.361,44065.194,,,True,False,False,sbx-cb908414-e769-482c-9530-c0041c6c77c2,SandboxException,Code.unknown: 
none,10,60,136,2026-07-30T08:50:57.551532+00:00,1.18,18658.441,58605.257,,True,False,True,sbx-ff5810cb-d8de-4e84-82b1-4a10d60a37bf,SandboxException,Code.unknown: 
none,10,60,137,2026-07-30T08:50:57.651532+00:00,0.471,34688.855,33231.125,21063.152,True,True,True,sbx-e4089feb-5776-4fca-9cde-ed25b5aa0215,,
none,10,60,138,2026-07-30T08:50:57.751532+00:00,0.542,35637.251,,,True,False,True,sbx-725e58d1-ef56-4dc4-8385-1492bc129e2e,SandboxException,Code.unknown: 
none,10,60,139,2026-07-30T08:50:57.851532+00:00,1.6,56359.087,40123.902,,True,False,True,sbx-48533882-dfa6-42c1-bedc-b83cc3426d8b,SandboxException,Code.unknown: 
none,10,60,140,2026-07-30T08:50:57.951532+00:00,1.17,29828.106,,,True,False,True,sbx-4a4e6244-d3c4-4dc1-a995-f3364efc86b0,SandboxException,Code.unknown: 
none,10,60,141,2026-07-30T08:50:58.051532+00:00,0.995,18269.613,25417.873,4007.833,True,True,True,sbx-1b4c73ed-ad41-418c-b78d-4459c6237e5a,,
none,10,60,142,2026-07-30T08:50:58.151532+00:00,1.256,16933.121,44224.93,23749.448,True,True,True,sbx-0f1cecf6-c386-4528-b0db-b08af3771645,,
none,10,60,143,2026-07-30T08:50:58.251532+00:00,0.729,58242.015,,,True,False,False,sbx-cd7d0291-1c48-4250-bd85-a795458e87f7,SandboxException,Code.unknown: 
none,10,60,144,2026-07-30T08:50:58.351532+00:00,1.151,32793.638,56486.191,,True,False,False,sbx-33c889ab-8bbe-448c-994c-2a6ce0e9b6ba,SandboxException,Code.unknown: 
none,10,60,145,2026-07-30T08:50:58.451532+00:00,0.856,25749.731,23548.814,3920.233,True,True,True,sbx-87e4525a-a60d-4290-aac9-364d30824dcd,,
none,10,60,146,2026-07-30T08:50:58.551532+00:00,1.185,30882.0,36138.621,21475.445,True,True,True,sbx-b8853d68-b4cb-4747-87d2-88da6d1a40d7,,
none,10,60,147,2026-07-30T08:50:58.651532+00:00,1.051,41691.772,,,True,False,True,sbx-54e16a3f-66d6-47ba-8410-ffca368395ad,SandboxException,Code.unknown: 
none,10,60,148,2026-07-30T08:50:58.751532+00:00,1.251,55412.647,,,True,False,True,sbx-81bf1659-1fbd-42cf-9d37-e4fa0e3534fd,SandboxException,Code.unknown: 
none,10,60,149,2026-07-30T08:50:58.851532+00:00,0.784,51502.6,,,True,False,False,sbx-219556c5-fd17-47dc-9df7-924e55571c8f,SandboxException,Code.unknown: 
none,10,60,150,2026-07-30T08:50:58.951532+00:00,0.609,,,,False,False,True,,RemoteProtocolError,Server disconnected
none,10,60,151,2026-07-30T08:50:59.051532+00:00,0.678,89913.142,26251.091,4162.572,True,True,True,sbx-02193806-45dc-4b6c-b42b-1d8d4c687e08,,
none,10,60,152,2026-07-30T08:50:59.151532+00:00,0.827,31048.482,89035.633,,True,False,False,sbx-e9b9e560-b405-4fa3-97b3-5e88d128c285,SandboxException,Code.unknown: 
none,10,60,153,2026-07-30T08:50:59.251532+00:00,1.336,66712.534,,,True,False,True,sbx-e93b5152-ef56-4e30-b470-ef08cc8a174a,SandboxException,Code.unknown: 
none,10,60,154,2026-07-30T08:50:59.351532+00:00,1.262,62362.758,,,True,False,True,sbx-1e138662-4334-4588-ae8a-3a477606acd7,SandboxException,Code.unknown: 
none,10,60,155,2026-07-30T08:50:59.451532+00:00,0.768,34133.141,39003.019,5781.59,True,True,True,sbx-dfd66836-dfa5-40ec-a5f4-ae9ea22c1656,,
none,10,60,156,2026-07-30T08:50:59.551532+00:00,1.208,147456.495,25069.79,8652.351,True,True,True,sbx-c3ef3676-10f0-4263-a0c2-faf834132f14,,
none,10,60,157,2026-07-30T08:50:59.651532+00:00,1.638,33906.673,27750.43,130502.029,True,True,True,sbx-baea44f7-0f3f-4875-98d3-e99b11800a71,,
none,10,60,158,2026-07-30T08:50:59.751532+00:00,0.838,34730.734,27733.613,62208.406,True,True,True,sbx-efab4887-adbd-4250-9c11-6b27faa24065,,
none,10,60,159,2026-07-30T08:50:59.851532+00:00,0.803,36687.462,11004.904,2978.879,True,True,True,sbx-7722eef3-df1f-4130-a39e-7087b25a0505,,
none,10,60,160,2026-07-30T08:50:59.951532+00:00,0.574,43381.14,,,True,False,True,sbx-11d24a57-0e89-4e78-9724-2035d9a04ae5,SandboxException,Code.unknown: 
none,10,60,161,2026-07-30T08:51:00.051532+00:00,0.586,,,,False,False,True,,RemoteProtocolError,Server disconnected
none,10,60,162,2026-07-30T08:51:00.151532+00:00,1.049,48224.059,,,True,False,True,sbx-fc55148a-6838-4d2b-825d-89b6314b3f61,SandboxException,Code.unknown: 
none,10,60,163,2026-07-30T08:51:00.251532+00:00,0.869,20737.61,,,True,False,True,sbx-33cff763-e042-46d6-917f-054ca50d656f,SandboxException,Code.unknown: 
